Class,Algorithm,Parameter,ARI,Num_Clusters
Distance_based,hclust_mcquitty,k=60,0.27806399317535657,60
Distance_based,hclust_mcquitty,k=61,0.2747483529647776,61
Distance_based,hclust_mcquitty,k=62,0.2732428245721712,62
Distance_based,hclust_mcquitty,k=63,0.28280477819455185,63
Distance_based,hclust_mcquitty,k=64,0.28274518803107623,64
Distance_based,hclust_mcquitty,k=65,0.28145530381719036,65
Distance_based,hclust_mcquitty,k=66,0.27886983078505917,66
Distance_based,hclust_mcquitty,k=67,0.27792077841559276,67
Distance_based,hclust_mcquitty,k=68,0.27838403423936814,68
Distance_based,hclust_mcquitty,k=69,0.2790814931885052,69
Distance_based,hclust_mcquitty,k=70,0.27693777967019256,70
Distance_based,hclust_mcquitty,k=71,0.2756296607072771,71
Distance_based,hclust_mcquitty,k=72,0.2932259377075904,72
Distance_based,hclust_mcquitty,k=73,0.2921130627520234,73
Distance_based,hclust_mcquitty,k=74,0.2914266014934044,74
Distance_based,hclust_mcquitty,k=75,0.2940201850809653,75
Distance_based,hclust_mcquitty,k=76,0.2922087619505445,76
Distance_based,hclust_mcquitty,k=77,0.29107236581819024,77
Distance_based,hclust_mcquitty,k=78,0.29120341285958473,78
Distance_based,hclust_mcquitty,k=79,0.29089588461471944,79
Distance_based,hclust_mcquitty,k=80,0.2911584696106925,80
Distance_based,hclust_mcquitty,k=81,0.29045614415188764,81
Distance_based,hclust_mcquitty,k=82,0.28931142035615853,82
Distance_based,hclust_mcquitty,k=83,0.28900935959301877,83
Distance_based,hclust_mcquitty,k=84,0.28914213744489814,84
Distance_based,hclust_mcquitty,k=85,0.2885353033101293,85
Distance_based,hclust_mcquitty,k=86,0.28460795325128224,86
Distance_based,hclust_mcquitty,k=87,0.2848762767564548,87
Distance_based,hclust_mcquitty,k=88,0.321136356912978,88
Distance_based,hclust_mcquitty,k=89,0.3254321121774236,89
Distance_based,hclust_mcquitty,k=90,0.3246058402560813,90
Distance_based,hclust_mcquitty,k=91,0.32295089835687885,91
Distance_based,hclust_mcquitty,k=92,0.3161043791399432,92
Distance_based,hclust_mcquitty,k=93,0.3152500678006033,93
Distance_based,hclust_mcquitty,k=94,0.3178825347758887,94
Distance_based,hclust_mcquitty,k=95,0.31823652078201514,95
Distance_based,hclust_mcquitty,k=96,0.3165137513191576,96
Distance_based,hclust_mcquitty,k=97,0.31392310542966045,97
Distance_based,hclust_mcquitty,k=98,0.3121988659590266,98
Distance_based,hclust_mcquitty,k=99,0.3140117148617808,99
Distance_based,hclust_mcquitty,k=100,0.31135728357390124,100
Distance_based,hclust_mcquitty,k=101,0.30761506964407187,101
Distance_based,hclust_mcquitty,k=102,0.304925891391274,102
Distance_based,hclust_mcquitty,k=103,0.3052365069914507,103
Distance_based,hclust_mcquitty,k=104,0.32392528452623814,104
Distance_based,hclust_mcquitty,k=105,0.32877300031556755,105
Distance_based,hclust_mcquitty,k=106,0.32897782960931976,106
Distance_based,hclust_mcquitty,k=107,0.32609288658262803,107
Distance_based,hclust_mcquitty,k=108,0.32150420249553474,108
Distance_based,hclust_mcquitty,k=109,0.31975880691894765,109
Distance_based,hclust_mcquitty,k=110,0.31682855067723864,110
Distance_based,hclust_mcquitty,k=111,0.318559785267032,111
Distance_based,hclust_mcquitty,k=112,0.3309518766007433,112
Distance_based,hclust_mcquitty,k=113,0.3354171693660644,113
Distance_based,hclust_mcquitty,k=114,0.3346058882076357,114
Distance_based,hclust_mcquitty,k=115,0.33625707629801277,115
Distance_based,hclust_mcquitty,k=116,0.3352039756388248,116
Distance_based,hclust_mcquitty,k=117,0.33728229892608935,117
Distance_based,hclust_mcquitty,k=118,0.3351629183911486,118
Distance_based,hclust_mcquitty,k=119,0.33539425017969904,119
Distance_based,hclust_mcquitty,k=120,0.3343320558228231,120
Distance_based,hclust_mcquitty,k=121,0.33479454813972753,121
Distance_based,hclust_mcquitty,k=122,0.33525819932826534,122
Distance_based,hclust_mcquitty,k=123,0.33153028269134016,123
Distance_based,hclust_mcquitty,k=124,0.3322261637830059,124
Distance_based,hclust_mcquitty,k=125,0.3326915532149275,125
Distance_based,hclust_mcquitty,k=126,0.330532761103267,126
Distance_based,hclust_mcquitty,k=127,0.3315456636582981,127
Distance_based,hclust_mcquitty,k=128,0.33006905165995676,128
Distance_based,hclust_mcquitty,k=129,0.32678843894016546,129
Distance_based,hclust_mcquitty,k=130,0.32569209446260755,130
Distance_based,hclust_mcquitty,k=131,0.32459434202701554,131
Distance_based,hclust_mcquitty,k=132,0.32267436271546335,132
Distance_based,hclust_mcquitty,k=133,0.32313732983587673,133
Distance_based,hclust_mcquitty,k=134,0.32202939992979634,134
Distance_based,hclust_mcquitty,k=135,0.32226076564417533,135
Distance_based,hclust_mcquitty,k=136,0.3088459504477118,136
Distance_based,hclust_mcquitty,k=137,0.3045498841414557,137
Distance_based,hclust_mcquitty,k=138,0.304772526496981,138
Distance_based,hclust_mcquitty,k=139,0.30363803003405865,139
Distance_based,hclust_mcquitty,k=140,0.3038603663127654,140
Distance_based,hclust_mcquitty,k=141,0.30294580941862365,141
Distance_based,hclust_mcquitty,k=142,0.29609120118545834,142
Distance_based,hclust_mcquitty,k=143,0.2891821320090431,143
Distance_based,hclust_mcquitty,k=144,0.28802528006171,144
Distance_based,hclust_mcquitty,k=145,0.2868668941879733,145
Distance_based,hclust_mcquitty,k=146,0.2857069713349474,146
Distance_based,hclust_mcquitty,k=147,0.2859200607789276,147
Distance_based,hclust_mcquitty,k=148,0.2861334333316732,148
Distance_based,hclust_mcquitty,k=149,0.2872045625398197,149
Distance_based,hclust_mcquitty,k=150,0.2891506944105605,150
Distance_based,hclust_median,k=2,5.519673213910343e-5,2
Distance_based,hclust_median,k=3,1.1037412762138889e-4,3
Distance_based,hclust_median,k=4,8.059334612379535e-5,4
Distance_based,hclust_median,k=5,1.779173565003661e-4,5
Distance_based,hclust_median,k=6,3.187640146346529e-4,6
Distance_based,hclust_median,k=7,3.3081362241262356e-4,7
Distance_based,hclust_median,k=8,3.85835951099884e-4,8
Distance_based,hclust_median,k=9,4.846629101516498e-4,9
Distance_based,hclust_median,k=10,5.398782348279961e-4,10
Distance_based,hclust_median,k=11,6.39463089419885e-4,11
Distance_based,hclust_median,k=12,6.50155974346571e-4,12
Distance_based,hclust_median,k=13,9.405923937627811e-4,13
Distance_based,hclust_median,k=14,9.967003571165704e-4,14
Distance_based,hclust_median,k=15,0.0012927062292007745,15
Distance_based,hclust_median,k=16,0.0012473232942471406,16
Distance_based,hclust_median,k=17,0.0012019383340541301,17
Distance_based,hclust_median,k=18,0.0013049744250173152,18
Distance_based,hclust_median,k=19,0.0014085601477395193,19
Distance_based,hclust_median,k=20,0.0015598301939849623,20
Distance_based,hclust_median,k=21,0.0017597379179964958,21
Distance_based,hclust_median,k=22,0.0018181887549741159,22
Distance_based,hclust_median,k=23,0.0019246589806805078,23
Distance_based,hclust_median,k=24,0.001983289989093064,24
Distance_based,hclust_median,k=25,0.0020905879934466653,25
Distance_based,hclust_median,k=26,0.0021984676424950723,26
Distance_based,hclust_median,k=27,0.002109277265212199,27
Distance_based,hclust_median,k=28,0.002216974695062659,28
Distance_based,hclust_median,k=29,0.0017240929505693324,29
Distance_based,hclust_median,k=30,0.003397070593167651,30
Distance_based,hclust_median,k=31,0.003412898258173267,31
Distance_based,hclust_median,k=32,0.0034168571986632887,32
Distance_based,hclust_median,k=33,0.0033648838550467595,33
Distance_based,hclust_median,k=34,0.003261915139664649,34
Distance_based,hclust_median,k=35,0.003210917208767494,35
Distance_based,hclust_median,k=36,0.0032119019538383894,36
Distance_based,hclust_median,k=37,0.0027387590278672414,37
Distance_based,hclust_median,k=38,0.0023115933280272198,38
Distance_based,hclust_median,k=39,0.0019314296653880974,39
Distance_based,hclust_median,k=40,0.0020898358954984523,40
Distance_based,hclust_median,k=41,0.0017554820155316442,41
Distance_based,hclust_median,k=42,0.0014705834725708257,42
Distance_based,hclust_median,k=43,0.001108708650149904,43
Distance_based,hclust_median,k=44,0.0017408482728817653,44
Distance_based,hclust_median,k=45,0.001841252955042751,45
Distance_based,hclust_median,k=46,0.0018839163584516484,46
Distance_based,hclust_median,k=47,0.002144102035330791,47
Distance_based,hclust_median,k=48,0.0025876670286523267,48
Distance_based,hclust_median,k=49,0.0024699537642660406,49
Distance_based,hclust_median,k=50,0.0024110920193441553,50
Distance_based,hclust_median,k=51,0.0023522268655416546,51
Distance_based,hclust_median,k=52,0.0023949629542135338,52
Distance_based,hclust_median,k=53,0.0035505552802698793,53
Distance_based,hclust_median,k=54,0.004017782775792805,54
Distance_based,hclust_median,k=55,0.005922572029293778,55
Distance_based,hclust_median,k=56,0.005933624027210815,56
Distance_based,hclust_median,k=57,0.005865580725134212,57
Distance_based,hclust_median,k=58,0.005866960406557066,58
Distance_based,hclust_median,k=59,0.005668289229403678,59
Distance_based,hclust_median,k=60,0.005464057307366759,60
Distance_based,hclust_median,k=61,0.0054722590157227965,61
Distance_based,hclust_median,k=62,0.005340143359031857,62
Distance_based,hclust_median,k=63,0.005345596182380895,63
Distance_based,hclust_median,k=64,0.005351050469852529,64
Distance_based,hclust_median,k=65,0.005282916814876098,65
Distance_based,hclust_median,k=66,0.005332086396766678,66
Distance_based,hclust_median,k=67,0.0054513070292787555,67
Distance_based,hclust_median,k=68,0.005642293815397571,68
Distance_based,hclust_median,k=69,0.006046945103221563,69
Distance_based,hclust_median,k=70,0.005977763828251554,70
Distance_based,hclust_median,k=71,0.005980696715507325,71
Distance_based,hclust_median,k=72,0.0060284260336932625,72
Distance_based,hclust_median,k=73,0.006225123780676513,73
Distance_based,hclust_median,k=74,0.007639774276100115,74
Distance_based,hclust_median,k=75,0.014610270046105902,75
Distance_based,hclust_median,k=76,0.014134342969599194,76
Distance_based,hclust_median,k=77,0.014153766148719897,77
Distance_based,hclust_median,k=78,0.014426627380045335,78
Distance_based,hclust_median,k=79,0.015349430564610687,79
Distance_based,hclust_median,k=80,0.03660006326395567,80
Distance_based,hclust_median,k=81,0.03678220235333087,81
Distance_based,hclust_median,k=82,0.03669084007947439,82
Distance_based,hclust_median,k=83,0.038301149570434505,83
Distance_based,hclust_median,k=84,0.038364902388861914,84
Distance_based,hclust_median,k=85,0.03856175966569286,85
Distance_based,hclust_median,k=86,0.038166293402754105,86
Distance_based,hclust_median,k=87,0.038181024773114594,87
Distance_based,hclust_median,k=88,0.037780385574654636,88
Distance_based,hclust_median,k=89,0.03751320346104882,89
Distance_based,hclust_median,k=90,0.03738444573369663,90
Distance_based,hclust_median,k=91,0.03652544369607751,91
Distance_based,hclust_median,k=92,0.036588950046426136,92
Distance_based,hclust_median,k=93,0.03697409397555483,93
Distance_based,hclust_median,k=94,0.037013231904557575,94
Distance_based,hclust_median,k=95,0.03620595461129673,95
Distance_based,hclust_median,k=96,0.03553343828939795,96
Distance_based,hclust_median,k=97,0.03472949385265801,97
Distance_based,hclust_median,k=98,0.03446762534033732,98
Distance_based,hclust_median,k=99,0.03409809302475943,99
Distance_based,hclust_median,k=100,0.034211293221153065,100
Distance_based,hclust_median,k=101,0.03339938740318267,101
Distance_based,hclust_median,k=102,0.03274149376799353,102
Distance_based,hclust_median,k=103,0.03219615297226005,103
Distance_based,hclust_median,k=104,0.031786952416646246,104
Distance_based,hclust_median,k=105,0.03151405915180298,105
Distance_based,hclust_median,k=106,0.03137758463966262,106
Distance_based,hclust_median,k=107,0.031382125006420854,107
Distance_based,hclust_median,k=108,0.03171194287733722,108
Distance_based,hclust_median,k=109,0.03218891983420888,109
Distance_based,hclust_median,k=110,0.032198323095881144,110
Distance_based,hclust_median,k=111,0.03205872915767694,111
Distance_based,hclust_median,k=112,0.03184278966835615,112
Distance_based,hclust_median,k=113,0.034053209879888746,113
Distance_based,hclust_median,k=114,0.03406344648775494,114
Distance_based,hclust_median,k=115,0.03391570448611696,115
Distance_based,hclust_median,k=116,0.03376794066845105,116
Distance_based,hclust_median,k=117,0.03377303904273442,117
Distance_based,hclust_median,k=118,0.03363033145720146,118
Distance_based,hclust_median,k=119,0.03363542079818414,119
Distance_based,hclust_median,k=120,0.03367547400495725,120
Distance_based,hclust_median,k=121,0.03355470715597884,121
Distance_based,hclust_median,k=122,0.03342578107600669,122
Distance_based,hclust_median,k=123,0.03346152264433998,123
Distance_based,hclust_median,k=124,0.0341289322875398,124
Distance_based,hclust_median,k=125,0.046037904909208,125
Distance_based,hclust_median,k=126,0.04635247461242234,126
Distance_based,hclust_median,k=127,0.04617586641609731,127
Distance_based,hclust_median,k=128,0.04619162920733429,128
Distance_based,hclust_median,k=129,0.04599915568320474,129
Distance_based,hclust_median,k=130,0.045252276364350676,130
Distance_based,hclust_median,k=131,0.04469726329246652,131
Distance_based,hclust_median,k=132,0.0445454462793063,132
Distance_based,hclust_median,k=133,0.05120786853553372,133
Distance_based,hclust_median,k=134,0.052027377541585075,134
Distance_based,hclust_median,k=135,0.057680770904328424,135
Distance_based,hclust_median,k=136,0.07825470143820305,136
Distance_based,hclust_median,k=137,0.11991048809161718,137
Distance_based,hclust_median,k=138,0.12489728356231922,138
Distance_based,hclust_median,k=139,0.12265368677182796,139
Distance_based,hclust_median,k=140,0.1222253607092805,140
Distance_based,hclust_median,k=141,0.12147349390353478,141
Distance_based,hclust_median,k=142,0.11960384257824606,142
Distance_based,hclust_median,k=143,0.11955605779561138,143
Distance_based,hclust_median,k=144,0.11760105998446506,144
Distance_based,hclust_median,k=145,0.11798210902463006,145
Distance_based,hclust_median,k=146,0.11550882583737665,146
Distance_based,hclust_median,k=147,0.11400527854910156,147
Distance_based,hclust_median,k=148,0.11224842402305309,148
Distance_based,hclust_median,k=149,0.11092867314464372,149
Distance_based,hclust_median,k=150,0.11004783240188504,150
Distance_based,hclust_centroid,k=2,-4.0607110464469556e-4,2
Distance_based,hclust_centroid,k=3,-3.116181599864436e-4,3
Distance_based,hclust_centroid,k=4,-2.1667941710387588e-4,4
Distance_based,hclust_centroid,k=5,-1.6398982744201214e-4,5
Distance_based,hclust_centroid,k=6,-2.5330722818359908e-5,6
Distance_based,hclust_centroid,k=7,-4.050807274442186e-4,7
Distance_based,hclust_centroid,k=8,-3.547964788432963e-4,8
Distance_based,hclust_centroid,k=9,-6.992332996060122e-4,9
Distance_based,hclust_centroid,k=10,-6.516890053212354e-4,10
Distance_based,hclust_centroid,k=11,-5.598495090460423e-4,11
Distance_based,hclust_centroid,k=12,-4.6755999033931797e-4,12
Distance_based,hclust_centroid,k=13,-7.798276529128609e-4,13
Distance_based,hclust_centroid,k=14,-0.0010516592323075741,14
Distance_based,hclust_centroid,k=15,-9.174778560443481e-4,15
Distance_based,hclust_centroid,k=16,-8.7407428370375e-4,16
Distance_based,hclust_centroid,k=17,-9.23262222707677e-4,17
Distance_based,hclust_centroid,k=18,-8.343555170730827e-4,18
Distance_based,hclust_centroid,k=19,-3.7332280788541394e-4,19
Distance_based,hclust_centroid,k=20,-6.134132198784986e-4,20
Distance_based,hclust_centroid,k=21,-9.142230434342729e-4,21
Distance_based,hclust_centroid,k=22,-9.615133477513379e-4,22
Distance_based,hclust_centroid,k=23,-8.740399262799503e-4,23
Distance_based,hclust_centroid,k=24,-8.836720704003683e-4,24
Distance_based,hclust_centroid,k=25,-8.451745620488192e-4,25
Distance_based,hclust_centroid,k=26,-7.575577781202929e-4,26
Distance_based,hclust_centroid,k=27,-6.695642083835167e-4,27
Distance_based,hclust_centroid,k=28,-5.310969820167253e-4,28
Distance_based,hclust_centroid,k=29,-4.41998958014855e-4,29
Distance_based,hclust_centroid,k=30,-2.509318936546388e-4,30
Distance_based,hclust_centroid,k=31,-1.0920954566595539e-4,31
Distance_based,hclust_centroid,k=32,-1.7880877430016005e-5,32
Distance_based,hclust_centroid,k=33,1.2571260502228912e-4,33
Distance_based,hclust_centroid,k=34,9.288996305038663e-6,34
Distance_based,hclust_centroid,k=35,-1.261915283909527e-4,35
Distance_based,hclust_centroid,k=36,-1.782634918878943e-4,36
Distance_based,hclust_centroid,k=37,-1.9538215775702922e-4,37
Distance_based,hclust_centroid,k=38,-5.2469889893336126e-5,38
Distance_based,hclust_centroid,k=39,9.157218374762864e-5,39
Distance_based,hclust_centroid,k=40,2.3675713422408376e-4,40
Distance_based,hclust_centroid,k=41,2.1841217563694728e-4,41
Distance_based,hclust_centroid,k=42,4.200237010429917e-4,42
Distance_based,hclust_centroid,k=43,3.451378505130181e-4,43
Distance_based,hclust_centroid,k=44,8.662891303010761e-4,44
Distance_based,hclust_centroid,k=45,8.107652436518997e-4,45
Distance_based,hclust_centroid,k=46,7.690927316431562e-4,46
Distance_based,hclust_centroid,k=47,7.127465352768617e-4,47
Distance_based,hclust_centroid,k=48,9.788669389091027e-4,48
Distance_based,hclust_centroid,k=49,0.0015189217584839483,49
Distance_based,hclust_centroid,k=50,0.001461333146181455,50
Distance_based,hclust_centroid,k=51,0.0015587515795735152,51
Distance_based,hclust_centroid,k=52,0.00171608755234433,52
Distance_based,hclust_centroid,k=53,0.001754805785092964,53
Distance_based,hclust_centroid,k=54,0.0017930297216116893,54
Distance_based,hclust_centroid,k=55,0.002013358906669231,55
Distance_based,hclust_centroid,k=56,0.00205194013474128,56
Distance_based,hclust_centroid,k=57,0.0020899977901468825,57
Distance_based,hclust_centroid,k=58,0.0024143651720305347,58
Distance_based,hclust_centroid,k=59,0.002352750739415894,59
Distance_based,hclust_centroid,k=60,0.0026816349373914123,60
Distance_based,hclust_centroid,k=61,0.00268280344170146,61
Distance_based,hclust_centroid,k=62,0.0025287900386056017,62
Distance_based,hclust_centroid,k=63,0.002630104992567003,63
Distance_based,hclust_centroid,k=64,0.0026013413770052773,64
Distance_based,hclust_centroid,k=65,0.0027024253520031008,65
Distance_based,hclust_centroid,k=66,0.0030027113682602985,66
Distance_based,hclust_centroid,k=67,0.0031061441386325975,67
Distance_based,hclust_centroid,k=68,0.0038254646592551,68
Distance_based,hclust_centroid,k=69,0.0038648151166580853,69
Distance_based,hclust_centroid,k=70,0.003973005535082395,70
Distance_based,hclust_centroid,k=71,0.004471936970337191,71
Distance_based,hclust_centroid,k=72,0.005789222280219471,72
Distance_based,hclust_centroid,k=73,0.00557456991085718,73
Distance_based,hclust_centroid,k=74,0.005431443103901683,74
Distance_based,hclust_centroid,k=75,0.005622909032883868,75
Distance_based,hclust_centroid,k=76,0.00665612007394671,76
Distance_based,hclust_centroid,k=77,0.006782340981589004,77
Distance_based,hclust_centroid,k=78,0.006678886115011175,78
Distance_based,hclust_centroid,k=79,0.007209526405226901,79
Distance_based,hclust_centroid,k=80,0.007134018562820953,80
Distance_based,hclust_centroid,k=81,0.007500068297004262,81
Distance_based,hclust_centroid,k=82,0.007840653267014875,82
Distance_based,hclust_centroid,k=83,0.01006378505111353,83
Distance_based,hclust_centroid,k=84,0.00956777687665735,84
Distance_based,hclust_centroid,k=85,0.009404818906216566,85
Distance_based,hclust_centroid,k=86,0.009547605008875524,86
Distance_based,hclust_centroid,k=87,0.009604385257430684,87
Distance_based,hclust_centroid,k=88,0.010832519986003646,88
Distance_based,hclust_centroid,k=89,0.0121748297484185,89
Distance_based,hclust_centroid,k=90,0.011903991107824129,90
Distance_based,hclust_centroid,k=91,0.011723391723952651,91
Distance_based,hclust_centroid,k=92,0.011633079941737665,92
Distance_based,hclust_centroid,k=93,0.011883993564579238,93
Distance_based,hclust_centroid,k=94,0.012676451443671547,94
Distance_based,hclust_centroid,k=95,0.013587009483311476,95
Distance_based,hclust_centroid,k=96,0.013589294926547384,96
Distance_based,hclust_centroid,k=97,0.015000216185016176,97
Distance_based,hclust_centroid,k=98,0.015184554672206514,98
Distance_based,hclust_centroid,k=99,0.015370007522100632,99
Distance_based,hclust_centroid,k=100,0.015454017749161329,100
Distance_based,hclust_centroid,k=101,0.015744277098218087,101
Distance_based,hclust_centroid,k=102,0.017782708434020172,102
Distance_based,hclust_centroid,k=103,0.018413242959545176,103
Distance_based,hclust_centroid,k=104,0.01830620957722468,104
Distance_based,hclust_centroid,k=105,0.018627147293191128,105
Distance_based,hclust_centroid,k=106,0.01872746542282597,106
Distance_based,hclust_centroid,k=107,0.018940160225591147,107
Distance_based,hclust_centroid,k=108,0.018829847174651308,108
Distance_based,hclust_centroid,k=109,0.019157251794891642,109
Distance_based,hclust_centroid,k=110,0.0196040258663204,110
Distance_based,hclust_centroid,k=111,0.019607090989056566,111
Distance_based,hclust_centroid,k=112,0.01994329413484673,112
Distance_based,hclust_centroid,k=113,0.020401435888951318,113
Distance_based,hclust_centroid,k=114,0.020746713485001702,114
Distance_based,hclust_centroid,k=115,0.0212165734115765,115
Distance_based,hclust_centroid,k=116,0.023645497759660253,116
Distance_based,hclust_centroid,k=117,0.023278976215200725,117
Distance_based,hclust_centroid,k=118,0.023160322260619325,118
Distance_based,hclust_centroid,k=119,0.023029074714522733,119
Distance_based,hclust_centroid,k=120,0.028273475532960855,120
Distance_based,hclust_centroid,k=121,0.029591007227430677,121
Distance_based,hclust_centroid,k=122,0.029599988338408694,122
Distance_based,hclust_centroid,k=123,0.029604479826492818,123
Distance_based,hclust_centroid,k=124,0.029769659793403756,124
Distance_based,hclust_centroid,k=125,0.02977421505910812,125
Distance_based,hclust_centroid,k=126,0.030378681144977833,126
Distance_based,hclust_centroid,k=127,0.031140889840384038,127
Distance_based,hclust_centroid,k=128,0.03209229913871021,128
Distance_based,hclust_centroid,k=129,0.0325799127272049,129
Distance_based,hclust_centroid,k=130,0.03153911234977945,130
Distance_based,hclust_centroid,k=131,0.041608943447508824,131
Distance_based,hclust_centroid,k=132,0.041505354560432736,132
Distance_based,hclust_centroid,k=133,0.04139239756823721,133
Distance_based,hclust_centroid,k=134,0.0420046113311494,134
Distance_based,hclust_centroid,k=135,0.041827735482674225,135
Distance_based,hclust_centroid,k=136,0.042501813580395106,136
Distance_based,hclust_centroid,k=137,0.0435131598973508,137
Distance_based,hclust_centroid,k=138,0.042446395488146986,138
Distance_based,hclust_centroid,k=139,0.041561684877997704,139
Distance_based,hclust_centroid,k=140,0.04085977852743592,140
Distance_based,hclust_centroid,k=141,0.05584132597801384,141
Distance_based,hclust_centroid,k=142,0.056297376457942326,142
Distance_based,hclust_centroid,k=143,0.05551761998216755,143
Distance_based,hclust_centroid,k=144,0.05534754869658639,144
Distance_based,hclust_centroid,k=145,0.055398086906545026,145
Distance_based,hclust_centroid,k=146,0.05455453736861751,146
Distance_based,hclust_centroid,k=147,0.05393085103631315,147
Distance_based,hclust_centroid,k=148,0.056018098033888956,148
Distance_based,hclust_centroid,k=149,0.05536672817961816,149
Distance_based,hclust_centroid,k=150,0.05491122747458678,150
Distance_based,binary_cut,cutoff=0.5,0,313
Distance_based,binary_cut,cutoff=0.51,0.0023601460068656465,312
Distance_based,binary_cut,cutoff=0.52,0.014079243412271672,307
Distance_based,binary_cut,cutoff=0.53,0.10515480416690916,288
Distance_based,binary_cut,cutoff=0.54,0.10923196838689796,285
Distance_based,binary_cut,cutoff=0.55,0.16791959174762325,270
Distance_based,binary_cut,cutoff=0.56,0.27594654199478535,238
Distance_based,binary_cut,cutoff=0.57,0.32220765171914645,217
Distance_based,binary_cut,cutoff=0.58,0.35371953702088055,215
Distance_based,binary_cut,cutoff=0.59,0.3950183660177253,189
Distance_based,binary_cut,cutoff=0.6,0.32465070709387356,153
Distance_based,binary_cut,cutoff=0.61,0.2614991272035712,132
Distance_based,binary_cut,cutoff=0.62,0.27639473549517674,105
Distance_based,binary_cut,cutoff=0.63,0.28428176436282465,93
Distance_based,binary_cut,cutoff=0.64,0.28365265319698224,81
Distance_based,binary_cut,cutoff=0.65,0.14083159648259025,59
Distance_based,binary_cut,cutoff=0.66,0.14180693466184438,54
Distance_based,binary_cut,cutoff=0.67,0.13713062778435758,53
Distance_based,binary_cut,cutoff=0.68,0.13787380665090795,46
Distance_based,binary_cut,cutoff=0.69,0.13574578539701537,35
Distance_based,binary_cut,cutoff=0.7,0.056560203729490506,12
Distance_based,binary_cut,cutoff=0.71,0.05488797947002894,8
Distance_based,binary_cut,cutoff=0.72,0.05488797947002894,8
Distance_based,binary_cut,cutoff=0.73,0.05488797947002894,8
Distance_based,binary_cut,cutoff=0.74,0,1
Distance_based,binary_cut,cutoff=0.75,0,1
Distance_based,binary_cut,cutoff=0.76,0,1
Distance_based,binary_cut,cutoff=0.77,0,1
Distance_based,binary_cut,cutoff=0.78,0,1
Distance_based,binary_cut,cutoff=0.79,0,1
Distance_based,binary_cut,cutoff=0.8,0,1
Distance_based,binary_cut,cutoff=0.81,0,1
Distance_based,binary_cut,cutoff=0.82,0,1
Distance_based,binary_cut,cutoff=0.83,0,1
Distance_based,binary_cut,cutoff=0.84,0,1
Distance_based,binary_cut,cutoff=0.85,0,1
Distance_based,binary_cut,cutoff=0.86,0,1
Distance_based,binary_cut,cutoff=0.87,0,1
Distance_based,binary_cut,cutoff=0.88,0,1
Distance_based,binary_cut,cutoff=0.89,0,1
Distance_based,binary_cut,cutoff=0.9,0,1
Distance_based,binary_cut,cutoff=0.91,0,1
Distance_based,binary_cut,cutoff=0.92,0,1
Distance_based,binary_cut,cutoff=0.93,0,1
Distance_based,binary_cut,cutoff=0.94,0,1
Distance_based,binary_cut,cutoff=0.95,0,1
Distance_based,hdbscan,minPts=2,0.08168455415379608,165
Distance_based,hdbscan,minPts=3,0.03575683079044219,192
Distance_based,hdbscan,minPts=4,0.032222289307856325,102
Distance_based,hdbscan,minPts=5,0.033411545172831375,130
Distance_based,hdbscan,minPts=6,0.033563482863945046,139
Distance_based,hdbscan,minPts=7,0.030666847910462158,134
Distance_based,hdbscan,minPts=8,0.0025982603903077018,290
Distance_based,hdbscan,minPts=9,0,313
Distance_based,hdbscan,minPts=10,0,313
Distance_based,hdbscan,minPts=11,0,313
Distance_based,hdbscan,minPts=12,0,313
Distance_based,hdbscan,minPts=13,0,313
Distance_based,hdbscan,minPts=14,0,313
Distance_based,hdbscan,minPts=15,0,313
Distance_based,hdbscan,minPts=16,0,313
Distance_based,hdbscan,minPts=17,0,313
Distance_based,hdbscan,minPts=18,0,313
Distance_based,hdbscan,minPts=19,0,313
Distance_based,hdbscan,minPts=20,0,313
Distance_based,hdbscan,minPts=21,0,313
Distance_based,hdbscan,minPts=22,0,313
Distance_based,hdbscan,minPts=23,0,313
Distance_based,hdbscan,minPts=24,0,313
Distance_based,hdbscan,minPts=25,0,313
Distance_based,hdbscan,minPts=26,0,313
Distance_based,hdbscan,minPts=27,0,313
Distance_based,hdbscan,minPts=28,0,313
Distance_based,hdbscan,minPts=29,0,313
Distance_based,hdbscan,minPts=30,0,313
Distance_based,hdbscan,minPts=31,0,313
Distance_based,hdbscan,minPts=32,0,313
Distance_based,hdbscan,minPts=33,0,313
Distance_based,hdbscan,minPts=34,0,313
Distance_based,hdbscan,minPts=35,0,313
Distance_based,hdbscan,minPts=36,0,313
Distance_based,hdbscan,minPts=37,0,313
Distance_based,hdbscan,minPts=38,0,313
Distance_based,hdbscan,minPts=39,0,313
Distance_based,hdbscan,minPts=40,0,313
Distance_based,hdbscan,minPts=41,0,313
Distance_based,hdbscan,minPts=42,0,313
Distance_based,hdbscan,minPts=43,0,313
Distance_based,hdbscan,minPts=44,0,313
Distance_based,hdbscan,minPts=45,0,313
Distance_based,hdbscan,minPts=46,0,313
Distance_based,hdbscan,minPts=47,0,313
Distance_based,hdbscan,minPts=48,0,313
Distance_based,hdbscan,minPts=49,0,313
Distance_based,hdbscan,minPts=50,0,313
Distance_based,hdbscan,minPts=51,0,313
Distance_based,hdbscan,minPts=52,0,313
Distance_based,hdbscan,minPts=53,0,313
Distance_based,hdbscan,minPts=54,0,313
Distance_based,hdbscan,minPts=55,0,313
Distance_based,hdbscan,minPts=56,0,313
Distance_based,hdbscan,minPts=57,0,313
